"url","create_date","title"
"https://github.com/jkrivine/KaSim",2010-10-24,"Command line stochastic simulator for kappa models. Documentation can be found in the man/ directory "
"https://github.com/OpenTreeOfLife/treemachine",2012-06-03,"Source tree graph database"
"https://github.com/hyphaltip/fungaltools",2009-07-06,"Misc scripts for fungal tools, mostly for use in papers"
"https://github.com/polyatail/scher_et_al_2013",2013-09-27,"Intermediate data and analysis tools from Scher et al., eLife, 2013"
"https://github.com/rkostadi/BEClonalEvolutionNSAID",2013-02-14,"R package accompanying ""NSAIDs modulation clonal evolution in Barrett's esophagus"" study by Kostadinov et al"
"https://github.com/kelleyharris/Inferring-demography-from-IBS",2013-04-29,"A python framework for inferring demography from tracts of identity by state as reported in PLoS Genetics by Harris and Nielsen (2013)"
"https://github.com/widdowquinn/scripts",2013-02-02,"Miscellaneous scripts"
"https://github.com/pcarbo/bmapathway",2013-02-18,"MATLAB source code to accompany the PLoS Genetics paper, ""Integrated enrichment analysis of variants and pathways in genome-wide association studies indicates central role for IL-2 signaling genes in type 1 diabetes, and cytokine signaling genes in Crohn's disease""."
"https://github.com/mfiers/hagfish",2010-07-13,"Hagfish - assess an assembly through creative use of coverage plots "
"https://github.com/labello/pycelegans",2013-06-04,"Parallel image processing code that identifies C. elegans in images"
"https://github.com/miguelgodinho/tobin",2012-07-16,"Toolbox for Biochemical Networks"
"https://github.com/njbooher/boglab_talesf",2012-05-17,"Target Finder tool for TAL Effector Nucleotide Targeter 2.0"
"https://github.com/misshie/bioruby-ucsc-api",2011-04-18,"Ruby UCSC API: An API for the UCSC Genome Database"
"https://github.com/brentp/cruzdb",2011-09-02,"python access to UCSC genomes database"
"https://github.com/need47/fselector",2012-02-27,"a Ruby gem for feature selection and ranking"
"https://github.com/jonasalmeida/webrw",2012-03-27,"webrw for node.js"
"https://github.com/ebadedude/webrw",2011-07-19,"A collection of tools that help you to grab URL content and also index the URLs"
"https://github.com/cfljam/galaxy-pcr-markers",2012-08-08,"Scripts for design of PCR-based Marker Assays from DNA sequence variant data, plus Galaxy xml files"
"https://github.com/jcvi/METAREP",2010-06-18,"METAREP: JCVI Metagenomics Reports - an open source tool for high-performance comparative metagenomics"
"https://github.com/jcvi/JCVI_HMP_metagenomic_pipeline",2011-03-17,"Metagenomic functional annotation pipeline, used within the Human Microbiome Project"
"https://github.com/davidsun/SAP",2011-08-30,"A DNA sequence analysing & mutation predicting tool"
"https://github.com/widdowquinn/find_differential_primers",2012-01-30,"Scripts to aid the design of differential primers for diagnostic PCR."
"https://github.com/mtholder/PhyPatClassProb",2011-07-10,"dynamic programming algorithm for calculating the probability of classes of data patterns on a phylogeny"
"https://github.com/srcbs/GenoBox",2011-03-13,"Alignment, Assembly and Genotyping of NGS data"
"https://github.com/slowkow/soy-rtms",2011-12-22,"Computational analysis of retrotransposon-associated minisatellite DNAs in the soybean genome"
"https://github.com/SHird/lociNGS",2011-05-19,"Code for my Summer of Code Project, ""loci-NGS"", which is a program for manipulating, storing and outputting large multi-locus datasets."
"https://github.com/neufeld/pandaseq",2011-02-22,"PAired-eND Assembler for DNA sequences"
"https://github.com/faircloth-lab/demuxipy",2010-04-03,"Locate, error-correct, trim, and organize (hierarchically) sequence-tagged next-generation DNA reads"
"https://github.com/krm15/ACME",2012-04-09,"This repository contains open-source C++ code for reconstructing membranes from time-lapse confocal/2-photon image data. Please refer to the webpage below for detailed instructions, precompiled binaries, and sample data for testing the code."
"https://github.com/dstern/pull_thin",2011-09-28,"Starting with tsv files from MSG, pull requested individuls and thin data"
"https://github.com/dstern/read_cross_msg",2011-09-28,"Import MSG tsv files into r-qtl"
"https://github.com/GlobalNamesArchitecture/taxamatch_rb",2010-07-08,"Implementation of Tony Rees' Taxamatch algorithms"
"https://github.com/BerndWollenweber/PollenCALC",2012-04-19,"Software for estimation of pollen compatibility of self-incompatible allo- and autotetraploid species"
"https://github.com/matsen/ubiquity_synonymity",2012-02-03,"Code to accompany the paper ""Ubiquity of synonymity: almost all large binary trees are not uniquely identified by their spectra or their immanantal polynomials"""
"https://github.com/seandavi/ngCGH",2011-02-25,"Tools for producing pseudo-cgh of next-generation sequencing data"
"https://github.com/andorardo/fade",2012-03-31,"Fast automated blind deconvolution of multi-phasic EPSCs."
"https://github.com/usm/usm.github.com",2011-09-05,"Universal Sequence Maps"
"https://github.com/MG-RAST/DRISEE",2011-09-06,"duplicate read inferred sequencing error estimator "
"https://github.com/johncolby/SVM-RFE",2011-09-12,"An R implementation of the (multiple) Support Vector Machine Recursive Feature Elimination (mSVM-RFE) feature ranking algorithm"
"https://github.com/jyeatman/AFQ",2012-05-24,"Automated Fiber Quantification"
"https://github.com/koepsell/phase-coupling-estimation",2010-04-25,"Implementation of Phase Coupling Estimation in Python and Matlab (see http://arxiv.org/abs/0906.3844 )"
"https://github.com/chrisfilo/Adaptive-Thresholding",2012-03-01,"Combination of Gamma Gaussian Mixture model and topological FDR for thresholding fMRI statistical maps."
"https://github.com/qedq/NeuroProof",2012-06-25,"Suite of tools for analyzing and guiding image segmentation refinement."
"https://github.com/VectorBase/GDAV",2012-02-02,"A simple Java web application for serving biological sequence annotations.  Includes bundled Dazzle-based DAS server."
"https://github.com/kylebittinger/polyafit",2011-09-09,"R package for fitting data to multivariate Polya distribution"
"https://github.com/brantp/rtd",2012-02-08,"reference-free ddRADseq analysis tools"
"https://github.com/stevenhwu/BIDE-2D",2012-05-08,"BIDE-2D: Bayesian Inference of Differential Expression in 2D-PAGE"
"https://github.com/stefan-hoeck/chemf",2012-08-22,"A purely functional cheminformatics toolkit written in Scala"
"https://github.com/odj/Ouch",2010-06-01,"Ouch Uses Chemical Haskell"
"https://github.com/harrah/xsbt",2013-01-05,"*NOTE* sbt has moved to the sbt organization!"
"https://github.com/ajmazurie/xstats.enrichment",2010-05-07,"enrichment (subset of the xstats package) is a Python library providing two methods to perform enrichment analysis, such as gene set enrichment analysis in bioinformatics"
"https://github.com/poldrack/LatentStructure",2012-01-03,"code and data from Latent Structure modeling paper"
"https://github.com/gdurin/pyFitting",2011-08-19,"Python tools to best fit data"
"https://github.com/benosteen/Kinect-tracking-code",2011-01-26,"Some demo python code to read, visualise and re-broadcast information emitted from https://github.com/Sensebloom/OSCeleton"
"https://github.com/nipy/nipype",2010-07-22,"Workflows and interfaces for neuroimaging packages"
"https://github.com/misshie/Workflows",2011-03-28,"Pwrake for bioinfomatics workflows using GATK and Dindel "
"https://github.com/jonalv/bioclipse.brunn",2009-07-14,"Brunn is a laboratory information system for Bioclipse 2. "
"https://github.com/VectorBase/ExpressionMap",2011-11-01,"The ""all genes, all conditions"" expression map from VectorBase."
"https://github.com/pubmed2ensembl/MartScript",2011-04-29,"A scripting language for automatically creating BioMarts."
"https://github.com/pubmed2ensembl/biomart-plus-extras",2011-04-29,"An extended version of BioMart 0.7 (www.biomart.org)."
"https://github.com/putnamlab/dcj-c",2011-06-03,"Double_Cut_Join_Dosage_Sensitive "
"https://github.com/AZcompTox/AZOrange",2010-08-30,"AstraZeneca add-ons to Orange."
"https://github.com/JoseBlanca/franklin",2010-04-26,"franklin library for NGS sequencing analysis."
"https://github.com/cjfields/biome",2009-03-07,"An experimental Moose-based BioPerl implementation"
"https://github.com/emepyc/Blast2lca",2010-11-09,"Calculates the lowest common ancestors of each query sequence in a Blast result"
"https://github.com/poldrack/cogat",2011-06-25,"Cognitive Atlas"
"https://github.com/jesselstyn/Island-colonization",2010-02-08,"A simulator to test for over-dispersion in species' distributions"
"https://github.com/skilpinen/AGEP",2011-02-11,"Alignment of expression profiles"
"https://github.com/nwilming/ocupy",2011-02-22,"A python toolbox for analyzing eye-tracking data."
"https://github.com/pyelton/Synteny-based-annotator",2011-09-13,"This collection of scripts will provide annotations for hypothetical proteins and poorly-annotated prokaryotic genes. If you are a microbiologist with a newly sequenced genome, I highly recommend this script. The citation for the paper on the method development can be found here:                                           Yelton, A.P., Thomas B.C., Simmons, S.L., Wilmes P., Zemla A., Thelen M.P., Justice N., Banfield J.F. A semi-quantitative, synteny-based method to improve functional predictions for hypothetical and poorly annotated bacterial and archaeal genes. PLoS Computational Biology. In press. "
"https://github.com/dasmoth/metharray-scripts",2011-08-15,"Scripts for normalization and analysis of methylation array data"
"https://github.com/nickloman/entrezajax",2010-04-15,"EntrezAJAX - Direct Web Browser Access to the Entrez Programming Utilities"
"https://github.com/wwood/essentiality",2010-02-23,"Finding patterns to predict the essentiality of genes"
"https://github.com/wwood/goruby",2010-02-10,"Gene Ontology (GO) interface for Ruby"
"https://github.com/mz2/mxplor",2010-03-08,"A Java / QT based sequence motif viewer / editor (out of which iMotifs was born)"
"https://github.com/coxlab/eyetracker",2009-09-08,"Software for our self-calibrating eye tracker"
"https://github.com/danmaclean/NiBLS",2010-02-15,"Implementation of an algorithm that can determine small RNA generative loci from high-throughput sequencing data. "
"https://github.com/articlemetrics/alm",2012-05-02,"Article-Level Metrics - Alternative Measures to Gauge the Impact of Research"
"https://github.com/rOpenSci/dvn",2013-06-09,"Access to the Dataverse Network APIs from R"
"https://github.com/djgroen/MPWide",2013-06-05,"MPWide is a communication library for message passing across wide area networks."
"https://github.com/taverna/taverna-commandline-product",2014-02-26,"Taverna Command Line product build and installers"
"https://github.com/biojava/biojava",2013-04-03,"BioJava is an open-source project dedicated to providing a Java framework for processing biological data."
"https://github.com/ContentMine/quickscrape",2014-05-26,"Very simple declarative, headless scraping CLI"
"https://github.com/Blahah/transrate",2013-09-10,"Quality assessment and comparison of transcriptome assemblies"
"https://github.com/pymor/pymor",2013-04-04,"pyMOR - Model Order Reduction with Python"
"https://github.com/kdmurray91/axe",2014-06-01,"Rapid competitive read demulitplexer. Made with tries."
"https://github.com/gramian/emgr",2013-05-08,"EMpirical GRamian Framework"
